date,station,lon,lat,nearest1,dist1,nearest2,dist2,med05,std05,med1,std1,med2,std2
20020601,Hamburg,2.748888889E1,-3.328611111E1,2.1464E1,0.529455180128786,2.1471E1,0.976828470809127,2.158E1,0.486455875953544,2.198E1,0.760366140642386,2.1581E1,0.91272736475025
20020602,Hamburg,2.748888889E1,-3.328611111E1,2.2922E1,0.529455180128786,2.2952E1,0.976828470809127,2.2546E1,0.576314922451636,2.2874E1,0.516501314956128,2.2365E1,0.854548501235594
20020603,Hamburg,2.748888889E1,-3.328611111E1,2.2352E1,0.529455180128786,2.2362E1,0.976828470809127,2.26715E1,0.699943780598625,2.3049E1,0.649115029131011,2.2324E1,1.06804114202193
20020604,Hamburg,2.748888889E1,-3.328611111E1,2.1318E1,0.529455180128786,2.134E1,0.976828470809127,2.2439E1,0.715662077164761,2.2793E1,0.615287363077657,2.2177E1,1.01936345071982
20020605,Hamburg,2.748888889E1,-3.328611111E1,2.1106E1,0.529455180128786,2.113E1,0.976828470809127,2.17715E1,0.661922558179221,2.2234E1,0.575841952559808,2.1805E1,0.923767085350246
20020606,Hamburg,2.748888889E1,-3.328611111E1,2.0619E1,0.529455180128786,2.0632E1,0.976828470809127,2.1019E1,0.637039074293501,2.1669E1,0.802091434415493,2.1232E1,0.902655425775597
20020607,Hamburg,2.748888889E1,-3.328611111E1,2.0514E1,0.529455180128786,2.0536E1,0.976828470809127,2.09285E1,0.620616150190047,2.1661E1,0.926429810705561,2.1121E1,1.00606341028408
20020608,Hamburg,2.748888889E1,-3.328611111E1,2.0561E1,0.529455180128786,2.0591E1,0.976828470809127,2.1087E1,0.532818705649344,2.1525E1,0.805875607301579,2.1059E1,1.07566110415699
20020609,Hamburg,2.748888889E1,-3.328611111E1,2.0592E1,0.529455180128786,2.0618E1,0.976828470809127,2.1122E1,0.471174348289202,2.1459E1,0.649299633052639,2.1049E1,1.00201053135423
20020610,Hamburg,2.748888889E1,-3.328611111E1,2.0451E1,0.529455180128786,2.0459E1,0.976828470809127,2.1056E1,0.720037491559891,2.1683E1,0.709065866569723,2.1164E1,0.953476469830758
20020611,Hamburg,2.748888889E1,-3.328611111E1,2.0122E1,0.529455180128786,2.0134E1,0.976828470809127,2.0919E1,0.83454380418695,2.1707E1,0.681896179092426,2.1261E1,0.857699318909818
20020612,Hamburg,2.748888889E1,-3.328611111E1,2.0268E1,0.529455180128786,2.0268E1,0.976828470809127,2.11455E1,0.755096577512306,2.1806E1,0.629166862071032,2.1427E1,0.828264570923697
20020613,Hamburg,2.748888889E1,-3.328611111E1,2.077E1,0.529455180128786,2.0747E1,0.976828470809127,2.1576E1,0.707586089351109,2.1861E1,0.648437428772631,2.1504E1,0.845203808445665
20020614,Hamburg,2.748888889E1,-3.328611111E1,2.1038E1,0.529455180128786,2.103E1,0.976828470809127,2.1649E1,0.632477376250657,2.1834E1,0.634928850371578,2.1469E1,0.853335735985621
20020615,Hamburg,2.748888889E1,-3.328611111E1,2.1112E1,0.529455180128786,2.1115E1,0.976828470809127,2.17235E1,0.665738939491896,2.1914E1,0.665149536640423,2.1478E1,0.880120702266483
20020616,Hamburg,2.748888889E1,-3.328611111E1,2.1189E1,0.529455180128786,2.1199E1,0.976828470809127,2.1721E1,0.670436054962482,2.1945E1,0.703408983760022,2.164E1,0.864856500557425
20020617,Hamburg,2.748888889E1,-3.328611111E1,2.135E1,0.529455180128786,2.1371E1,0.976828470809127,2.1886E1,0.555681226374707,2.1971E1,0.687945940682219,2.1647E1,0.885776582662942
20020618,Hamburg,2.748888889E1,-3.328611111E1,2.1326E1,0.529455180128786,2.1353E1,0.976828470809127,2.19095E1,0.588511992760423,2.1992E1,0.737130509162998,2.1638E1,0.888161494358008
20020619,Hamburg,2.748888889E1,-3.328611111E1,2.141E1,0.529455180128786,2.1423E1,0.976828470809127,2.1893E1,0.481194767382252,2.2014E1,0.505454099390332,2.1599E1,0.809569696115978
