date,station,lon,lat,nearest1,dist1,nearest2,dist2,med05,std05,med1,std1,med2,std2
20020601,Muizenberg,1.848363876E1,-3.410398726E1,1.5452E1,0.354479299203095,1.5458E1,0.997307558217577,1.6021E1,0.419232066668356,1.6416E1,0.493460398241295,1.687E1,0.690617803477669
20020602,Muizenberg,1.848363876E1,-3.410398726E1,1.5394E1,0.354479299203095,1.5389E1,0.997307558217577,1.5814E1,0.458217802290173,1.6342E1,0.534968194644743,1.6833E1,0.737622790485351
20020603,Muizenberg,1.848363876E1,-3.410398726E1,1.5824E1,0.354479299203095,1.5813E1,0.997307558217577,1.5994E1,0.323470418056363,1.6366E1,0.446546470266853,1.6839E1,0.68353320113768
20020604,Muizenberg,1.848363876E1,-3.410398726E1,1.5964E1,0.354479299203095,1.5955E1,0.997307558217577,1.6216E1,0.282482570917613,1.6502E1,0.439731942689529,1.6928E1,0.669544190429746
20020605,Muizenberg,1.848363876E1,-3.410398726E1,1.5912E1,0.354479299203095,1.5905E1,0.997307558217577,1.6181E1,0.315485911458063,1.6519E1,0.435135045657648,1.688E1,0.665986359719799
20020606,Muizenberg,1.848363876E1,-3.410398726E1,1.567E1,0.354479299203095,1.5666E1,0.997307558217577,1.5974E1,0.32032443058689,1.6308E1,0.454286318636299,1.6597E1,0.695626882270452
20020607,Muizenberg,1.848363876E1,-3.410398726E1,1.5882E1,0.354479299203095,1.5884E1,0.997307558217577,1.6008E1,0.212779559292236,1.609E1,0.274763837534926,1.6338E1,0.629797735191494
20020608,Muizenberg,1.848363876E1,-3.410398726E1,1.6169E1,0.354479299203095,1.6171E1,0.997307558217577,1.6141E1,0.204983394991367,1.6111E1,0.26936899305448,1.6364E1,0.629779682113411
20020609,Muizenberg,1.848363876E1,-3.410398726E1,1.6207E1,0.354479299203095,1.6206E1,0.997307558217577,1.6171E1,0.17438497374067,1.6134E1,0.270430775189057,1.6328E1,0.675658689200109
20020610,Muizenberg,1.848363876E1,-3.410398726E1,1.5876E1,0.354479299203095,1.5887E1,0.997307558217577,1.5992E1,0.20325624223513,1.5987E1,0.320382554986168,1.6151E1,0.784810895443158
20020611,Muizenberg,1.848363876E1,-3.410398726E1,1.6111E1,0.354479299203095,1.6112E1,0.997307558217577,1.6052E1,0.129640104923554,1.6032E1,0.310048484958051,1.6254E1,0.746459246508814
20020612,Muizenberg,1.848363876E1,-3.410398726E1,1.5866E1,0.354479299203095,1.5858E1,0.997307558217577,1.5785E1,0.179449374046525,1.5967E1,0.383120023337894,1.64E1,0.806812015893532
20020613,Muizenberg,1.848363876E1,-3.410398726E1,1.6185E1,0.354479299203095,1.6182E1,0.997307558217577,1.6124E1,0.140919042293965,1.6125E1,0.328637548178615,1.6467E1,0.808653133973939
20020614,Muizenberg,1.848363876E1,-3.410398726E1,1.6236E1,0.354479299203095,1.6229E1,0.997307558217577,1.6294E1,0.203448352263691,1.634E1,0.355073771644372,1.6616E1,0.866390998831308
20020615,Muizenberg,1.848363876E1,-3.410398726E1,1.606E1,0.354479299203095,1.6055E1,0.997307558217577,1.6293E1,0.284014594347208,1.6411E1,0.415556814870849,1.6736E1,0.790306708764483
20020616,Muizenberg,1.848363876E1,-3.410398726E1,1.6059E1,0.354479299203095,1.6056E1,0.997307558217577,1.6383E1,0.353437200955169,1.6548E1,0.44733922254242,1.6959E1,0.666087144007476
20020617,Muizenberg,1.848363876E1,-3.410398726E1,1.5951E1,0.354479299203095,1.5949E1,0.997307558217577,1.6324E1,0.401494358686509,1.6512E1,0.45756178202372,1.6775E1,0.540103074727496
20020618,Muizenberg,1.848363876E1,-3.410398726E1,1.6005E1,0.354479299203095,1.6006E1,0.997307558217577,1.6217E1,0.347322248532242,1.6438E1,0.46062012043375,1.6797E1,0.612709117902658
20020619,Muizenberg,1.848363876E1,-3.410398726E1,1.5805E1,0.354479299203095,1.5805E1,0.997307558217577,1.6051E1,0.432014388853773,1.6374E1,0.516725896659851,1.6705E1,0.641508766551851
20020620,Muizenberg,1.848363876E1,-3.410398726E1,1.5693E1,0.354479299203095,1.5689E1,0.997307558217577,1.5921E1,0.512491472818485,1.6339E1,0.598932714993008,1.6724E1,0.684839315388906
20020621,Muizenberg,1.848363876E1,-3.410398726E1,1.5609E1,0.354479299203095,1.5605E1,0.997307558217577,1.5834E1,0.542253941740273,1.6319E1,0.61645184323058,1.6703E1,0.685505572462208
20020622,Muizenberg,1.848363876E1,-3.410398726E1,1.5616E1,0.354479299203095,1.5612E1,0.997307558217577,1.582E1,0.524197700213009,1.6279E1,0.546987808779699,1.6545E1,0.631867593656775
20020623,Muizenberg,1.848363876E1,-3.410398726E1,1.5551E1,0.354479299203095,1.5547E1,0.997307558217577,1.5672E1,0.56068478168224,1.6166E1,0.558208054701012,1.6359E1,0.649890615805851
20020624,Muizenberg,1.848363876E1,-3.410398726E1,1.5573E1,0.354479299203095,1.5577E1,0.997307558217577,1.577E1,0.479521413255374,1.6263E1,0.502394835325507,1.6417E1,0.576027995988629
20020625,Muizenberg,1.848363876E1,-3.410398726E1,1.5526E1,0.354479299203095,1.5531E1,0.997307558217577,1.5846E1,0.441961548573001,1.6305E1,0.448358264538924,1.6381E1,0.505821605704406
20020626,Muizenberg,1.848363876E1,-3.410398726E1,1.5483E1,0.354479299203095,1.5483E1,0.997307558217577,1.5689E1,0.238101836500602,1.5973E1,0.358898894105342,1.61E1,0.476296344971584
20020627,Muizenberg,1.848363876E1,-3.410398726E1,1.5231E1,0.354479299203095,1.5229E1,0.997307558217577,1.5474E1,0.257434893900923,1.5859E1,0.353109607884549,1.5931E1,0.446038622570977
20020628,Muizenberg,1.848363876E1,-3.410398726E1,1.4623E1,0.354479299203095,1.4625E1,0.997307558217577,1.5226E1,0.467462693125728,1.5797E1,0.558860811797017,1.5938E1,0.60266776617835
20020629,Muizenberg,1.848363876E1,-3.410398726E1,1.4809E1,0.354479299203095,1.4805E1,0.997307558217577,1.5166E1,0.423648019952953,1.5777E1,0.509425830592076,1.5918E1,0.522936258156102
20020630,Muizenberg,1.848363876E1,-3.410398726E1,1.5031E1,0.354479299203095,1.5037E1,0.997307558217577,1.5474E1,0.327596607039884,1.574E1,0.359035367696469,1.5847E1,0.571832969930529
20020701,Muizenberg,1.848363876E1,-3.410398726E1,1.5291E1,0.354479299203095,1.5294E1,0.997307558217577,1.5841E1,0.514161955193842,1.6156E1,0.542373633703024,1.6059E1,0.652949030896365
20020702,Muizenberg,1.848363876E1,-3.410398726E1,1.5246E1,0.354479299203095,1.5247E1,0.997307558217577,1.585E1,0.56420620540659,1.6199E1,0.570709083905211,1.616E1,0.638889225195441
20020703,Muizenberg,1.848363876E1,-3.410398726E1,1.5091E1,0.354479299203095,1.5093E1,0.997307558217577,1.5746E1,0.601352232704188,1.6167E1,0.562091333118558,1.6141E1,0.57076589931834
20020704,Muizenberg,1.848363876E1,-3.410398726E1,1.4953E1,0.354479299203095,1.4949E1,0.997307558217577,1.5405E1,0.528459510467601,1.5868E1,0.45162386086259,1.6085E1,0.553911748177144
20020705,Muizenberg,1.848363876E1,-3.410398726E1,1.5017E1,0.354479299203095,1.5014E1,0.997307558217577,1.5238E1,0.528758029781455,1.5694E1,0.460040740856633,1.5977E1,0.544630141727588
20020706,Muizenberg,1.848363876E1,-3.410398726E1,1.4955E1,0.354479299203095,1.4953E1,0.997307558217577,1.5218E1,0.551497469574184,1.564E1,0.483925663048193,1.5907E1,0.541088913410688
20020707,Muizenberg,1.848363876E1,-3.410398726E1,1.493E1,0.354479299203095,1.4925E1,0.997307558217577,1.5272E1,0.539791035336019,1.5579E1,0.426677015299467,1.5885E1,0.506181496704377
20020708,Muizenberg,1.848363876E1,-3.410398726E1,1.4648E1,0.354479299203095,1.4645E1,0.997307558217577,1.5159E1,0.489668895853504,1.5492E1,0.39548221307042,1.5776E1,0.496456255515472
20020709,Muizenberg,1.848363876E1,-3.410398726E1,1.4253E1,0.354479299203095,1.4249E1,0.997307558217577,1.4773E1,0.359364276454756,1.5161E1,0.368159315271147,1.5588E1,0.534214476901033
20020710,Muizenberg,1.848363876E1,-3.410398726E1,1.4163E1,0.354479299203095,1.4154E1,0.997307558217577,1.4517E1,0.512021085973535,1.5013E1,0.51592928366952,1.5514E1,0.653213403148398
20020711,Muizenberg,1.848363876E1,-3.410398726E1,1.4356E1,0.354479299203095,1.4334E1,0.997307558217577,1.4814E1,0.487313245381955,1.5261E1,0.554238295659343,1.5746E1,0.683108182546818
20020712,Muizenberg,1.848363876E1,-3.410398726E1,1.4346E1,0.354479299203095,1.4306E1,0.997307558217577,1.5058E1,0.539092166313546,1.5394E1,0.548440975185269,1.58205E1,0.690023232542167
20020713,Muizenberg,1.848363876E1,-3.410398726E1,1.4156E1,0.354479299203095,1.4109E1,0.997307558217577,1.4921E1,0.56603706738958,1.5345E1,0.613650776311201,1.5791E1,0.782464259566898
20020714,Muizenberg,1.848363876E1,-3.410398726E1,1.4795E1,0.354479299203095,1.4796E1,0.997307558217577,1.518E1,0.279128212803968,1.5439E1,0.392638920317164,1.58375E1,0.733358217211972
20020715,Muizenberg,1.848363876E1,-3.410398726E1,1.4501E1,0.354479299203095,1.4507E1,0.997307558217577,1.493E1,0.32773028989151,1.5357E1,0.478602981048356,1.5756E1,0.806759384007606
20020716,Muizenberg,1.848363876E1,-3.410398726E1,1.4354E1,0.354479299203095,1.4353E1,0.997307558217577,1.4824E1,0.447996954574961,1.5383E1,0.540069113070665,1.5774E1,0.790173612254522
20020717,Muizenberg,1.848363876E1,-3.410398726E1,1.5691E1,0.354479299203095,1.5692E1,0.997307558217577,1.5689E1,0.211688126253784,1.5935E1,0.288190202402989,1.6136E1,0.612018242677191
20020718,Muizenberg,1.848363876E1,-3.410398726E1,1.4913E1,0.354479299203095,1.4917E1,0.997307558217577,1.5247E1,0.391936942402731,1.5766E1,0.468140095021638,1.6149E1,0.725820557518649
20020719,Muizenberg,1.848363876E1,-3.410398726E1,1.4683E1,0.354479299203095,1.4687E1,0.997307558217577,1.4952E1,0.458564205434543,1.5575E1,0.555871741813583,1.5917E1,1.03523527475846
20020720,Muizenberg,1.848363876E1,-3.410398726E1,1.4621E1,0.354479299203095,1.4624E1,0.997307558217577,1.4972E1,0.48581842749902,1.569E1,0.612447897045351,1.5953E1,1.11050785776228
20020721,Muizenberg,1.848363876E1,-3.410398726E1,1.4691E1,0.354479299203095,1.4693E1,0.997307558217577,1.5049E1,0.495588271692008,1.5749E1,0.727763348579217,1.5972E1,1.1452377534349
20020722,Muizenberg,1.848363876E1,-3.410398726E1,1.4661E1,0.354479299203095,1.4666E1,0.997307558217577,1.5034E1,0.489331320360701,1.5693E1,0.708715326839342,1.5955E1,1.14390768235485
20020723,Muizenberg,1.848363876E1,-3.410398726E1,1.4473E1,0.354479299203095,1.4477E1,0.997307558217577,1.4712E1,0.71608351834421,1.5299E1,1.12233914481496,1.5699E1,1.26829586795503
20020724,Muizenberg,1.848363876E1,-3.410398726E1,1.5259E1,0.354479299203095,1.5264E1,0.997307558217577,1.5289E1,0.735157337512119,1.5497E1,1.06749676042432,1.56845E1,1.15337943765014
20020725,Muizenberg,1.848363876E1,-3.410398726E1,1.5401E1,0.354479299203095,1.5409E1,0.997307558217577,1.5516E1,0.753117515184788,1.567E1,1.02232836786853,1.5826E1,1.13132522028015
20020726,Muizenberg,1.848363876E1,-3.410398726E1,1.5363E1,0.354479299203095,1.5372E1,0.997307558217577,1.5523E1,0.786182845039969,1.5781E1,0.969736970110736,1.59065E1,1.09556995852891
20020727,Muizenberg,1.848363876E1,-3.410398726E1,1.5649E1,0.354479299203095,1.5654E1,0.997307558217577,1.5695E1,0.647041194736183,1.5962E1,0.869422351461658,1.5785E1,1.07008590023297
20020728,Muizenberg,1.848363876E1,-3.410398726E1,1.4825E1,0.354479299203095,1.4831E1,0.997307558217577,1.5372E1,0.748190299323037,1.5916E1,1.06123096155818,1.5731E1,1.28069092019488
20020729,Muizenberg,1.848363876E1,-3.410398726E1,1.4906E1,0.354479299203095,1.492E1,0.997307558217577,1.5363E1,0.74063442958682,1.5871E1,1.12611619011694,1.572E1,1.33046154717337
20020730,Muizenberg,1.848363876E1,-3.410398726E1,1.4672E1,0.354479299203095,1.4691E1,0.997307558217577,1.5285E1,0.783999616707712,1.5812E1,1.14247597928571,1.5825E1,1.3539843475916
20020731,Muizenberg,1.848363876E1,-3.410398726E1,1.4134E1,0.354479299203095,1.4165E1,0.997307558217577,1.5021E1,0.878257471626784,1.5629E1,1.18605015899914,1.5693E1,1.41467332309188
20020801,Muizenberg,1.848363876E1,-3.410398726E1,1.4521E1,0.354479299203095,1.4539E1,0.997307558217577,1.4871E1,0.815942332047097,1.5567E1,1.20303637558734,1.5919E1,1.5701795750429
20020802,Muizenberg,1.848363876E1,-3.410398726E1,1.4379E1,0.354479299203095,1.4392E1,0.997307558217577,1.4884E1,0.720182948252479,1.55E1,1.26521478677722,1.5802E1,1.63836598802313
20020803,Muizenberg,1.848363876E1,-3.410398726E1,1.597E1,0.354479299203095,1.5984E1,0.997307558217577,1.6142E1,0.371027407061596,1.6374E1,0.853890054257329,1.649E1,1.15767642175306
